N,Iteration,Factor,IR
35,43,HML,0.3288249686675432
35,43,WML,0.3382570433370919
35,44,MKT_RF,0.5183578582866641
35,44,SMB,-0.3599291779546728
35,44,HML,-0.15733561074508964
35,44,WML,0.12195505887454561
35,45,MKT_RF,0.27315613965662183
35,45,SMB,0.004386244239696707
35,45,HML,0.031539505604163534
35,45,WML,0.7443955390750093
35,46,MKT_RF,0.0967827954111602
35,46,SMB,-0.4122088559819614
35,46,HML,0.13947282796017277
35,46,WML,0.8634889311575336
35,47,MKT_RF,0.14642540209008187
35,47,SMB,-0.15817905854027609
35,47,HML,-0.002056989716565187
35,47,WML,1.0327895872564739
35,48,MKT_RF,0.34517969227179357
35,48,SMB,-0.19471223080650335
35,48,HML,-0.14118134519427075
35,48,WML,0.49879953432828134
35,49,MKT_RF,0.6018770753676902
35,49,SMB,-0.25059518541520465
35,49,HML,-0.10824717334609277
35,49,WML,-0.11881394506548298
35,50,MKT_RF,0.3914151894015658
35,50,SMB,0.002165114615778821
35,50,HML,0.35886765409913135
35,50,WML,0.2759863078963294
35,51,MKT_RF,0.3858644538263435
35,51,SMB,-0.21207875245746038
35,51,HML,-0.0618201395297707
35,51,WML,0.35215068638364555
35,52,MKT_RF,0.29082768718965313
35,52,SMB,-0.5247905443516744
35,52,HML,0.38186435380592393
35,52,WML,0.3173995287327766
35,53,MKT_RF,0.4722814161832318
35,53,SMB,-0.3284433639128936
35,53,HML,0.21181019890423325
35,53,WML,0.3175809665668886
35,54,MKT_RF,0.0826292441010366
35,54,SMB,-0.1685554730158427
35,54,HML,0.135243842064228
35,54,WML,0.7862246982056132
35,55,MKT_RF,0.16929062059401037
35,55,SMB,-0.326284808619753
35,55,HML,0.11937795959142433
35,55,WML,0.6777025111765222
35,56,MKT_RF,0.338872229444083
35,56,SMB,-0.005689210927914744
35,56,HML,-0.06852008482990632
35,56,WML,0.275764051908099
35,57,MKT_RF,0.4023480673668945
35,57,SMB,-0.29636308993119126
35,57,HML,0.3579238414896106
35,57,WML,0.642872676726459
35,58,MKT_RF,0.4699821828459893
35,58,SMB,-0.23193527583373233
35,58,HML,-0.022381488085376034
35,58,WML,0.04377575922723641
35,59,MKT_RF,0.3353507646757964
35,59,SMB,-0.0747069813776908
35,59,HML,0.32977843066514373
35,59,WML,0.33705074850873457
35,60,MKT_RF,0.5412096378098749
35,60,SMB,-0.3454034791617258
35,60,HML,0.4279252298486546
35,60,WML,-0.17441258458214234
35,61,MKT_RF,0.3782989818626774
35,61,SMB,-0.039204885798249274
35,61,HML,0.36175257873520894
35,61,WML,0.03952539998956065
35,62,MKT_RF,0.3642845486762943
35,62,SMB,0.09426034885342573
35,62,HML,0.3307695051760922
35,62,WML,0.4591565451052457
35,63,MKT_RF,0.6165571980934068
35,63,SMB,-0.2601531632363902
35,63,HML,0.08707740238112345
35,63,WML,0.10360096368860343
35,64,MKT_RF,0.5431345932988828
35,64,SMB,-0.20963294733276885
35,64,HML,0.27462539723282026
35,64,WML,-0.30513101235364903
35,65,MKT_RF,0.6404879480109148
35,65,SMB,-0.430348727845598
35,65,HML,0.38909151989301627
35,65,WML,-0.5339459191436094
35,66,MKT_RF,0.3635080860507506
35,66,SMB,-0.3031431763510557
35,66,HML,0.3143438386569137
35,66,WML,0.5959884036061339
35,67,MKT_RF,0.34919100632707184
35,67,SMB,-0.016748760346635912
35,67,HML,0.0419652056956478
35,67,WML,0.2520793430595525
35,68,MKT_RF,0.2397685819869966
35,68,SMB,0.07994378146163127
35,68,HML,0.3678597937265293
35,68,WML,0.6674661616806116
35,69,MKT_RF,0.4575075869225556
35,69,SMB,-0.18732386611761717
35,69,HML,0.49816138016908845
35,69,WML,0.40247182187730707
35,70,MKT_RF,0.2599889349950785
35,70,SMB,0.12956034454348286
35,70,HML,0.5349628611758138
35,70,WML,0.24303964923457605
35,71,MKT_RF,0.3110202679236815
35,71,SMB,-0.507792942294174
35,71,HML,0.06906989274066287
35,71,WML,0.49131947486780536
35,72,MKT_RF,0.2830015514170672
35,72,SMB,0.09185548203143742
35,72,HML,0.33438604815291
35,72,WML,0.307281948492634
35,73,MKT_RF,0.6487894726754944
35,73,SMB,-0.08676179107880096
35,73,HML,-0.19163529314967973
35,73,WML,-0.21699764271284103
35,74,MKT_RF,0.27936578468668105
35,74,SMB,0.08826986695804719
35,74,HML,0.9806907929472513
35,74,WML,0.357267567559972
35,75,MKT_RF,0.5992401263596074
35,75,SMB,-0.06689268183811653
35,75,HML,0.4022906513861174
35,75,WML,-0.4253046813102182
35,76,MKT_RF,0.36296507419929946
35,76,SMB,-0.3635205396579033
35,76,HML,0.6217140136883718
35,76,WML,0.16487387251622962
35,77,MKT_RF,0.5436631578659257
35,77,SMB,-0.28866607649611353
35,77,HML,0.07006548882563748
35,77,WML,0.17810706409879964
35,78,MKT_RF,0.6598185627816948
35,78,SMB,-0.04038611874048709
35,78,HML,0.008097639246044293
35,78,WML,-0.07291029346163999
35,79,MKT_RF,0.5372107863327189
35,79,SMB,-0.15546365591002065
35,79,HML,0.3583107614849374
35,79,WML,0.22508233741623698
35,80,MKT_RF,0.16527155688083425
35,80,SMB,-0.6587766276344358
35,80,HML,0.5699430627084032
35,80,WML,0.4194492119535048
35,81,MKT_RF,0.24495047439365514
35,81,SMB,-0.3288746458545538
35,81,HML,0.45315609322224876
35,81,WML,0.8161929548740332
35,82,MKT_RF,0.25678475534507883
35,82,SMB,-0.1284809698116658
35,82,HML,-0.0928239970446469
35,82,WML,0.3038506766160038
35,83,MKT_RF,0.4247825438448961
35,83,SMB,0.061208339400395065
35,83,HML,0.0982033658160865
35,83,WML,0.6433450698877453
35,84,MKT_RF,0.6380777549660409
35,84,SMB,-0.13474757600301657
35,84,HML,0.20922706486336437
35,84,WML,-0.24893460835062187
35,85,MKT_RF,0.2026303154941477
35,85,SMB,-0.11666395685035351
35,85,HML,0.4455675042224065
35,85,WML,0.6092270791402634
35,86,MKT_RF,0.12298881965378784
35,86,SMB,0.011014406926197165
35,86,HML,0.04246273471555936
35,86,WML,0.6249510999788473
35,87,MKT_RF,0.4167772205715805
35,87,SMB,-0.17859403267876964
35,87,HML,0.2644247350735726
35,87,WML,0.39284682807969995
35,88,MKT_RF,0.4978246709315078
35,88,SMB,-0.2368259528456766
35,88,HML,0.2558755548183734
35,88,WML,0.11998150090584692
35,89,MKT_RF,0.37344151322333535
35,89,SMB,-0.12268818033004954
35,89,HML,0.4419399589602396
35,89,WML,0.3503515106030197
35,90,MKT_RF,0.48308251223213805
35,90,SMB,-0.3882900902498797
35,90,HML,0.1284844573088073
35,90,WML,-0.02750882294927676
35,91,MKT_RF,0.43426405436625837
35,91,SMB,-0.4662148796321592
35,91,HML,0.00889101607629065
35,91,WML,0.5453390923556893
35,92,MKT_RF,0.4779250618475588
35,92,SMB,-0.11924350974159183
35,92,HML,-0.12941932313173513
35,92,WML,0.49173488464259585
35,93,MKT_RF,0.49110603419345605
35,93,SMB,-0.33225900643981154
35,93,HML,0.40454309487493917
35,93,WML,0.31794006153881105
35,94,MKT_RF,0.43497954612641165
35,94,SMB,-0.30990097607196015
35,94,HML,0.45261109272496003
35,94,WML,0.06025359864741414
35,95,MKT_RF,0.5881159015448687
35,95,SMB,-0.27002198792098364
35,95,HML,0.1457290937047702
35,95,WML,0.054523427105129973
35,96,MKT_RF,0.42476766448564085
35,96,SMB,-0.2839813647144559
35,96,HML,0.21796347288804696
35,96,WML,0.40098723080628657
35,97,MKT_RF,0.41701028370356363
35,97,SMB,0.32224473617786925
35,97,HML,-0.06688396203988588
35,97,WML,0.37084585608522896
35,98,MKT_RF,0.2776062360009333
35,98,SMB,-0.2844668719919177
35,98,HML,0.2681929727469228
35,98,WML,0.34795150387915635
35,99,MKT_RF,0.5855045151703793
35,99,SMB,-0.1633391481723713
35,99,HML,0.18281570709683553
35,99,WML,0.09356804693478912
35,100,MKT_RF,0.5996905392828079
35,100,SMB,-0.32466510298979157
35,100,HML,0.48516206840720255
35,100,WML,-0.49113254017556307
35,101,MKT_RF,0.4109305452570324
35,101,SMB,-0.31736807996862326
35,101,HML,0.6592394437768642
35,101,WML,0.31667285348022073
35,102,MKT_RF,0.531556634918427
35,102,SMB,0.0084765121020024
35,102,HML,0.36338828242363985
35,102,WML,0.29358356135748803
35,103,MKT_RF,0.12467838933731067
35,103,SMB,0.015351104302940097
35,103,HML,0.5265344817789598
35,103,WML,0.7637022339493433
35,104,MKT_RF,0.16967174737840582
35,104,SMB,-0.3864920472950547
35,104,HML,0.27649191389423117
35,104,WML,0.5934444795943367
35,105,MKT_RF,0.2536205316663991
35,105,SMB,-0.16630678532524643
35,105,HML,0.44289330075441097
35,105,WML,0.6686497197072144
35,106,MKT_RF,0.38946007134967087
35,106,SMB,-0.45230579551655953
35,106,HML,0.6811153181571358
35,106,WML,0.619316791398493
35,107,MKT_RF,0.4877766692900745
35,107,SMB,-0.027834516712684824
35,107,HML,0.04623981928013373
35,107,WML,0.3639520833881549
35,108,MKT_RF,0.3162746655871333
35,108,SMB,-0.2808815242062007
35,108,HML,0.4608975795377609
35,108,WML,0.4507522963549354
35,109,MKT_RF,-0.0301955828476243
35,109,SMB,0.31267495395373474
35,109,HML,0.31429708043563137
35,109,WML,0.8070586563808058
35,110,MKT_RF,0.7831497061347639
35,110,SMB,-0.29938188243575964
35,110,HML,0.23403818613489502
35,110,WML,-0.47293827565640933
35,111,MKT_RF,0.5259323130990411
35,111,SMB,-0.37226083491501855
35,111,HML,0.35281351586332166
35,111,WML,0.3199809279639405
35,112,MKT_RF,0.29642388967556554
35,112,SMB,-0.16119409338677568
35,112,HML,0.3440754927894322
35,112,WML,0.5737377244901974
35,113,MKT_RF,0.6118675141882532
35,113,SMB,-0.27312471276096517
35,113,HML,0.040166999281629215
35,113,WML,0.0518979207343015
35,114,MKT_RF,0.5230182807666831
35,114,SMB,-0.09761395759975777
35,114,HML,0.25265033821233673
35,114,WML,-0.17505518948413318
35,115,MKT_RF,0.7984682220810193
35,115,SMB,-0.5937173970708217
35,115,HML,-0.252834376208833
35,115,WML,-0.24749543882459327
35,116,MKT_RF,0.41624881419185195
35,116,SMB,0.07836343975900782
35,116,HML,0.2102788063695289
35,116,WML,0.18066117238118123
35,117,MKT_RF,0.5969028951466783
35,117,SMB,-0.09785129157998645
35,117,HML,0.6492526858629518
35,117,WML,0.1642049789311836
35,118,MKT_RF,0.29460532752693386
35,118,SMB,0.1897578141158564
35,118,HML,0.28216088092170144
35,118,WML,0.4471869431460564
35,119,MKT_RF,0.30114896082882175
35,119,SMB,-0.25831489988181633
35,119,HML,0.3389002971475606
35,119,WML,0.3084559135749945
35,120,MKT_RF,0.736784982839096
35,120,SMB,0.1978768999110496
35,120,HML,0.3627272228152673
35,120,WML,-0.3114767342435506
35,121,MKT_RF,0.1531727411625079
35,121,SMB,-0.08335438541638061
35,121,HML,0.3353193047336407
35,121,WML,0.3390621394136015
35,122,MKT_RF,0.3359402329845096
35,122,SMB,-0.33951798832796504
35,122,HML,0.18170171133001864
35,122,WML,0.5398111568773061
35,123,MKT_RF,0.44758714187173243
35,123,SMB,0.05948310170263137
35,123,HML,0.020809103078837682
35,123,WML,0.006922784050162492
35,124,MKT_RF,0.3643191696302841
35,124,SMB,-0.35439421943788924
35,124,HML,0.09691490306617301
35,124,WML,0.9443793771763572
35,125,MKT_RF,0.3782250701691847
35,125,SMB,0.2535615693562689
35,125,HML,0.2674930190227585
35,125,WML,0.48063965378034706
35,126,MKT_RF,0.221945732987396
35,126,SMB,-0.3182900915436756
35,126,HML,0.29653050845528106
35,126,WML,0.0052228319238872825
35,127,MKT_RF,0.589792251466083
35,127,SMB,-0.2573032479117441
35,127,HML,0.5936712213777153
35,127,WML,0.025786848834338103
35,128,MKT_RF,0.4434496562998968
35,128,SMB,-0.4381714686893776
35,128,HML,-0.10899269458999365
35,128,WML,-0.11409919234814074
35,129,MKT_RF,0.29493822627576594
35,129,SMB,0.12439504745809764
35,129,HML,-0.04488854602959093
35,129,WML,0.7870283202257561
35,130,MKT_RF,0.5773988366355863
35,130,SMB,-0.27638446945697215
35,130,HML,0.2432548832393581
35,130,WML,-0.2251417674997293
35,131,MKT_RF,0.5680400736194595
35,131,SMB,-0.19569525871149226
35,131,HML,0.0853985258866597
35,131,WML,0.10445550742898613
35,132,MKT_RF,0.15365335594407042
35,132,SMB,-0.05458195016665255
35,132,HML,0.26184398825607663
35,132,WML,0.5402946606584406
35,133,MKT_RF,0.2676698326072367
35,133,SMB,-0.3828055536346243
35,133,HML,0.32926978612521385
35,133,WML,0.054981881639891095
35,134,MKT_RF,0.716009912192053
35,134,SMB,-0.18719384116665164
35,134,HML,0.33381981746965833
35,134,WML,-0.24332190778195642
35,135,MKT_RF,0.40652222714087033
35,135,SMB,-0.17855278290237528
35,135,HML,0.04393703039917488
35,135,WML,-0.17967569509871847
35,136,MKT_RF,0.2656615081942732
35,136,SMB,-0.20847976365646853
35,136,HML,0.2511066313685347
35,136,WML,0.2305024246101765
35,137,MKT_RF,0.45585392509247735
35,137,SMB,-0.13655367245964195
35,137,HML,0.25857640022509576
35,137,WML,0.23051621556330734
35,138,MKT_RF,0.8718149201210037
35,138,SMB,-0.4571045884024708
35,138,HML,0.47364168289431047
35,138,WML,-0.5707575680852938
35,139,MKT_RF,0.17194355271177608
35,139,SMB,-0.22007144135694198
35,139,HML,0.3069632156743192
35,139,WML,0.9229600589697062
35,140,MKT_RF,0.16684107482143348
35,140,SMB,-0.030411936760952656
35,140,HML,0.015905946995186465
35,140,WML,0.6573802208308606
35,141,MKT_RF,0.3201628717574954
35,141,SMB,0.0633216278988093
35,141,HML,0.02589136542387021
35,141,WML,0.01569325104144954
35,142,MKT_RF,0.23323038856351372
35,142,SMB,-0.24746505665329327
35,142,HML,0.2675475347644656
35,142,WML,0.7808532220095273
35,143,MKT_RF,0.533226478228052
35,143,SMB,-0.051505856473904925
35,143,HML,0.26081408365823383
35,143,WML,0.23311475043936755
35,144,MKT_RF,0.5864405643613062
35,144,SMB,-0.2497673558689395
35,144,HML,0.1264771056031432
35,144,WML,0.1709387723149907
35,145,MKT_RF,0.2602559672886688
35,145,SMB,0.16205847269213883
35,145,HML,0.40304820035042627
35,145,WML,0.4292726775867532
35,146,MKT_RF,0.60185739633183
35,146,SMB,-0.26507290507870795
35,146,HML,0.897316322052682
35,146,WML,0.13384085367629905
35,147,MKT_RF,0.6455650376773229
35,147,SMB,0.2451816010891704
35,147,HML,-0.05579793729180301
35,147,WML,-0.3968469774511067
35,148,MKT_RF,0.17006560234802318
35,148,SMB,0.3643874148187947
35,148,HML,0.38466482132573526
35,148,WML,0.5774266145748004
35,149,MKT_RF,0.33914820964261483
35,149,SMB,-0.1681666270744191
35,149,HML,0.253859994312956
35,149,WML,0.05309491111257598
35,150,MKT_RF,0.5436649226111331
35,150,SMB,-0.6900452831565901
35,150,HML,0.014099792433268287
35,150,WML,-0.02859557288321264
35,151,MKT_RF,0.3281461949351799
35,151,SMB,-0.058155290095282176
35,151,HML,0.132174372232842
35,151,WML,0.36352706822780634
35,152,MKT_RF,0.5272170256534859
35,152,SMB,-0.08546101259139265
35,152,HML,0.2672366144669198
35,152,WML,0.20624753221291645
35,153,MKT_RF,0.08468165883165486
35,153,SMB,-0.03745058908286637
35,153,HML,0.4014893620855719
35,153,WML,1.168899458196432
35,154,MKT_RF,0.48660899867341095
35,154,SMB,-0.05974807154325171
35,154,HML,0.24359377795368742
35,154,WML,0.01183649247542346
35,155,MKT_RF,0.3565671068503663
35,155,SMB,-0.4512082481436241
35,155,HML,0.36215934064070576
35,155,WML,0.319998232355715
35,156,MKT_RF,0.22538223029810148
35,156,SMB,-0.34913581091490886
35,156,HML,0.2775989519778063
35,156,WML,0.6874400229452153
35,157,MKT_RF,0.45428221172976746
35,157,SMB,-0.14295265700553317
35,157,HML,0.2845780102252323
35,157,WML,0.08539680948601305
35,158,MKT_RF,0.8606353525270682
35,158,SMB,-0.5117771353822942
35,158,HML,-0.16500966475130985
35,158,WML,-0.6942543838900778
35,159,MKT_RF,0.46810818502303747
35,159,SMB,0.12501710923462692
35,159,HML,0.14855110704932734
35,159,WML,0.3611341885401059
35,160,MKT_RF,0.00644786831210319
35,160,SMB,-0.26091805477948893
35,160,HML,0.621998774696435
35,160,WML,0.41060391808525576
35,161,MKT_RF,0.36656217697463456
35,161,SMB,-0.34332882311774826
35,161,HML,0.38398734748774854
35,161,WML,0.3252420010407158
35,162,MKT_RF,0.4989146376948344
35,162,SMB,-0.26774494584642755
35,162,HML,-0.1127810319667924
35,162,WML,0.18558255493140674
35,163,MKT_RF,0.5256231550347662
35,163,SMB,-0.07846168229919369
35,163,HML,0.2735732777523732
35,163,WML,0.0678543025290979
35,164,MKT_RF,0.41113680666420643
35,164,SMB,0.17860535367256944
35,164,HML,0.2804824166699628
35,164,WML,0.36451499035388607
35,165,MKT_RF,0.31460165585001926
35,165,SMB,-0.12259287091280831
35,165,HML,0.3778655450180989
35,165,WML,0.14893414385568945
35,166,MKT_RF,0.6358633212842109
35,166,SMB,-0.14645925745223895
35,166,HML,-0.05426492344459417
35,166,WML,0.03490366134517966
35,167,MKT_RF,0.4249700287712248
35,167,SMB,-0.4314261770124061
35,167,HML,0.3313549707728185
35,167,WML,0.022622118567431293
35,168,MKT_RF,0.3880815073112275
35,168,SMB,-0.32769868683288883
35,168,HML,0.20381117958026035
35,168,WML,0.12631644376674464
35,169,MKT_RF,0.7968927468983658
35,169,SMB,-0.14785344949811247
35,169,HML,-0.1641070700409183
35,169,WML,0.0971268895301873
35,170,MKT_RF,0.3760238672414152
35,170,SMB,-0.21263348733615747
35,170,HML,0.09593971621485181
35,170,WML,0.4085326093170257
35,171,MKT_RF,0.33064645567825685
35,171,SMB,-0.24169735317897856
35,171,HML,0.28962822671591665
35,171,WML,0.4098233027090405
35,172,MKT_RF,0.3861624984275771
35,172,SMB,-0.44121803778034274
35,172,HML,0.06389461822853512
35,172,WML,0.6743397401723155
35,173,MKT_RF,0.11641118124709877
35,173,SMB,0.41142533427509687
35,173,HML,0.025776833498478993
35,173,WML,0.29684069543224206
35,174,MKT_RF,0.36502767137794107
35,174,SMB,-0.007995057140265544
35,174,HML,0.5026985552374572
35,174,WML,0.12818657656571367
35,175,MKT_RF,0.636718748071115
35,175,SMB,-0.3602043743047741
35,175,HML,0.183320619619675
35,175,WML,-0.20127420214089375
35,176,MKT_RF,0.21999345799471823
35,176,SMB,-0.22328067512374042
35,176,HML,0.04721394960979509
35,176,WML,0.6798119657895146
35,177,MKT_RF,0.6135048540117307
35,177,SMB,0.023816459350683123
35,177,HML,0.6634360495129906
35,177,WML,-0.20138790732819853
35,178,MKT_RF,0.5714975858376683
35,178,SMB,-0.21246079202292095
35,178,HML,0.22431946912445758
35,178,WML,0.16126067526332286
35,179,MKT_RF,0.6137515585755489
35,179,SMB,0.22617293533911276
35,179,HML,0.2063615535127765
35,179,WML,0.03347180730695803
35,180,MKT_RF,0.27013609506135144
35,180,SMB,-0.2149797643790069
35,180,HML,0.19242351103556182
35,180,WML,0.4052376961527129
35,181,MKT_RF,0.26288076117638365
35,181,SMB,0.09433836436096855
35,181,HML,-0.03183502509804859
35,181,WML,0.6191511070692016
35,182,MKT_RF,0.47344425031617066
35,182,SMB,-0.39032087318346953
35,182,HML,0.39059267394347685
35,182,WML,0.062271376106852815
35,183,MKT_RF,0.3421126152565982
35,183,SMB,0.14582169687613503
35,183,HML,0.30912070527509034
35,183,WML,0.21134052061779718
35,184,MKT_RF,0.2625367076137085
35,184,SMB,-0.09264710932532202
35,184,HML,-0.02137557208116086
35,184,WML,0.5002660435146001
35,185,MKT_RF,0.4026494215347969
35,185,SMB,-0.549780091415577
35,185,HML,-0.04469161501404579
35,185,WML,0.1702725437560634
35,186,MKT_RF,0.3657653577527207
35,186,SMB,-0.3496222008480722
35,186,HML,0.44861078994712045
35,186,WML,0.19014029334306778
35,187,MKT_RF,-0.03454161851431174
35,187,SMB,-0.22267989469072436
35,187,HML,0.5043116392226505
35,187,WML,0.8571631824935794
35,188,MKT_RF,0.32366659508599044
35,188,SMB,-0.46967754388009364
35,188,HML,0.3038277730841777
35,188,WML,0.5481099985136215
35,189,MKT_RF,0.3643817655495247
35,189,SMB,0.26628540019777613
35,189,HML,0.3078085532433167
35,189,WML,0.10319354443220777
35,190,MKT_RF,0.3081272897112381
35,190,SMB,-0.05332626349931926
35,190,HML,-0.040778617626173866
35,190,WML,0.19202181746913985
35,191,MKT_RF,0.5884362542396675
35,191,SMB,-0.21097028426403666
35,191,HML,0.4282884296226526
35,191,WML,-0.1740387058646161
35,192,MKT_RF,0.2989924423911755
35,192,SMB,-0.1957056865989568
35,192,HML,0.2171802445672776
35,192,WML,0.37934506778807137
35,193,MKT_RF,0.37150098469802395
35,193,SMB,-0.013598446129314904
35,193,HML,0.08950160695686729
35,193,WML,0.7308103850528693
35,194,MKT_RF,0.5286021416084459
35,194,SMB,-0.0026456435090869523
35,194,HML,0.3026578289192328
35,194,WML,0.12754332762071657
35,195,MKT_RF,0.22502039277347058
35,195,SMB,0.062080956719987805
35,195,HML,0.42772312859120626
35,195,WML,0.06956280835543197
35,196,MKT_RF,0.49037132202285283
35,196,SMB,-0.19956600257518015
35,196,HML,-0.2267191261990185
35,196,WML,0.3459095393951099
35,197,MKT_RF,0.21938920955577254
35,197,SMB,-0.20739193356051472
35,197,HML,0.6342068578078337
35,197,WML,0.19268782093857076
35,198,MKT_RF,0.5449320236845413
35,198,SMB,-0.1899898093532754
35,198,HML,0.5515312831133288
35,198,WML,0.027169845254218995
35,199,MKT_RF,0.13537986393006748
35,199,SMB,0.0238394323189936
35,199,HML,0.6166293268203223
35,199,WML,0.9138243600785829
35,200,MKT_RF,0.3894337429995435
35,200,SMB,-0.3264450335572217
35,200,HML,0.4001414780823595
35,200,WML,0.04852282133255201
35,201,MKT_RF,0.5140159227744675
35,201,SMB,-0.21035011441248988
35,201,HML,0.18530236632343486
35,201,WML,-0.02273379392024769
35,202,MKT_RF,0.3441402321713332
35,202,SMB,-0.06658542974093012
35,202,HML,0.1524831968181423
35,202,WML,-0.14806767287737976
35,203,MKT_RF,0.4652099640047426
35,203,SMB,-0.1436308516328329
35,203,HML,0.4071208161546269
